0   , 2132810, 421    , 415    , 47     , 46     , 10     
1   , 2132860, 421    , 415    , 47     , 46     , 10     
2   , 2132910, 421    , 415    , 47     , 46     , 10     
3   , 2132960, 421    , 415    , 47     , 46     , 10     
4   , 2133010, 421    , 415    , 47     , 46     , 10     
5   , 2133060, 421    , 415    , 47     , 46     , 10     
6   , 2133110, 421    , 415    , 47     , 46     , 10     
7   , 2133160, 421    , 415    , 47     , 46     , 10     
8   , 2133210, 421    , 415    , 47     , 46     , 10     
9   , 2133260, 421    , 415    , 47     , 46     , 10     
10  , 2133310, 421    , 415    , 47     , 46     , 10     
11  , 2133360, 421    , 415    , 47     , 46     , 10     
12  , 2133410, 421    , 415    , 47     , 46     , 10     
13  , 2133460, 421    , 415    , 47     , 46     , 10     
14  , 2133510, 421    , 415    , 47     , 46     , 10     
15  , 2133560, 421    , 415    , 47     , 46     , 10     
16  , 2133610, 421    , 415    , 47     , 46     , 10     
17  , 2133660, 421    , 415    , 47     , 46     , 10     
18  , 2133710, 421    , 415    , 47     , 46     , 10     
19  , 2133760, 421    , 415    , 47     , 46     , 10     
20  , 2133810, 421    , 415    , 47     , 46     , 10     
21  , 2133860, 421    , 415    , 47     , 46     , 10     
22  , 2133910, 421    , 415    , 47     , 46     , 10     
23  , 2133960, 421    , 415    , 47     , 46     , 10     
24  , 2134010, 421    , 415    , 47     , 46     , 10     
25  , 2134060, 421    , 415    , 47     , 46     , 10     
26  , 2134110, 421    , 415    , 47     , 46     , 10     
27  , 2134160, 421    , 415    , 47     , 46     , 10     
28  , 2134210, 421    , 415    , 47     , 46     , 10     
29  , 2134260, 421    , 415    , 47     , 46     , 10     
30  , 2134310, 421    , 415    , 47     , 46     , 10     
31  , 2134360, 421    , 415    , 47     , 46     , 10     
32  , 2134410, 421    , 415    , 47     , 46     , 10     
33  , 2134460, 421    , 415    , 47     , 46     , 10     
34  , 2134510, 421    , 415    , 47     , 46     , 10     
35  , 2134560, 421    , 415    , 47     , 46     , 10     
36  , 2134610, 421    , 415    , 47     , 46     , 10     
37  , 2134660, 421    , 415    , 47     , 46     , 10     
38  , 2134710, 421    , 415    , 47     , 46     , 10     
39  , 2134760, 421    , 415    , 47     , 46     , 10     
40  , 2134810, 421    , 415    , 47     , 46     , 10     
41  , 2134860, 421    , 415    , 47     , 46     , 10     
42  , 2134910, 421    , 415    , 47     , 46     , 10     
43  , 2134960, 421    , 415    , 47     , 46     , 10     
44  , 2135010, 421    , 415    , 47     , 46     , 10     
45  , 2135060, 421    , 415    , 47     , 46     , 10     
46  , 2135110, 421    , 415    , 47     , 46     , 10     
47  , 2135160, 421    , 415    , 47     , 46     , 10     
48  , 2135210, 421    , 415    , 47     , 46     , 10     
49  , 2135260, 421    , 415    , 47     , 46     , 10     
50  , 2135310, 421    , 415    , 47     , 46     , 10     
51  , 2135360, 421    , 415    , 47     , 46     , 10     
52  , 2135410, 421    , 415    , 47     , 46     , 10     
53  , 2135460, 421    , 415    , 47     , 46     , 10     
54  , 2135510, 421    , 415    , 47     , 46     , 10     
55  , 2135560, 421    , 415    , 47     , 46     , 10     
56  , 2135610, 421    , 415    , 47     , 46     , 10     
57  , 2135660, 421    , 415    , 47     , 46     , 10     
58  , 2135710, 421    , 415    , 47     , 46     , 10     
59  , 2135760, 421    , 415    , 47     , 46     , 10     
60  , 2135810, 421    , 415    , 47     , 46     , 10     
61  , 2135860, 421    , 415    , 47     , 46     , 10     
62  , 2135910, 421    , 415    , 47     , 46     , 10     
63  , 2135960, 421    , 415    , 47     , 46     , 10     
64  , 2136010, 421    , 415    , 47     , 46     , 10     
65  , 2136060, 421    , 415    , 47     , 46     , 10     
66  , 2136110, 421    , 415    , 47     , 46     , 10     
67  , 2136160, 421    , 415    , 47     , 46     , 10     
68  , 2136210, 421    , 415    , 47     , 46     , 10     
69  , 2136260, 421    , 415    , 47     , 46     , 10     
70  , 2136310, 421    , 415    , 47     , 46     , 10     
71  , 2136360, 421    , 415    , 47     , 46     , 10     
72  , 2136410, 421    , 415    , 47     , 46     , 10     
73  , 2136460, 421    , 415    , 47     , 46     , 10     
74  , 2136510, 421    , 415    , 47     , 46     , 10     
75  , 2136560, 421    , 415    , 47     , 46     , 10     
76  , 2136610, 421    , 415    , 47     , 46     , 10     
77  , 2136660, 421    , 415    , 47     , 46     , 10     
78  , 2136710, 421    , 415    , 47     , 46     , 10     
79  , 2136760, 421    , 415    , 47     , 46     , 10     
80  , 2136810, 421    , 415    , 47     , 46     , 10     
81  , 2136860, 421    , 415    , 47     , 46     , 10     
82  , 2136910, 421    , 415    , 47     , 46     , 10     
83  , 2136960, 421    , 415    , 47     , 46     , 10     
84  , 2137010, 421    , 415    , 47     , 46     , 10     
85  , 2137060, 421    , 415    , 47     , 46     , 10     
86  , 2137110, 421    , 415    , 47     , 46     , 10     
87  , 2137160, 421    , 415    , 47     , 46     , 10     
88  , 2137210, 421    , 415    , 47     , 46     , 10     
89  , 2137260, 421    , 415    , 47     , 46     , 10     
90  , 2137310, 421    , 415    , 47     , 46     , 10     
91  , 2137360, 421    , 415    , 47     , 46     , 10     
92  , 2137410, 421    , 415    , 47     , 46     , 10     
93  , 2137460, 421    , 415    , 47     , 46     , 10     
94  , 2137510, 421    , 415    , 47     , 46     , 10     
95  , 2137560, 421    , 415    , 47     , 46     , 10     
96  , 2137610, 421    , 415    , 47     , 46     , 10     
97  , 2137660, 421    , 415    , 47     , 46     , 10     
98  , 2137710, 421    , 415    , 47     , 46     , 10     
99  , 2137760, 421    , 415    , 47     , 46     , 10     
100 , 2137810, 421    , 415    , 47     , 46     , 10     
101 , 2137860, 421    , 415    , 47     , 46     , 10     
102 , 2137910, 421    , 415    , 47     , 46     , 10     
103 , 2137960, 421    , 415    , 47     , 46     , 10     
104 , 2138010, 421    , 415    , 47     , 46     , 10     
105 , 2138060, 421    , 415    , 47     , 46     , 10     
106 , 2138110, 421    , 415    , 47     , 46     , 10     
107 , 2138160, 421    , 415    , 47     , 46     , 10     
108 , 2138210, 421    , 415    , 47     , 46     , 10     
109 , 2138260, 421    , 415    , 47     , 46     , 10     
110 , 2138310, 421    , 415    , 47     , 46     , 10     
111 , 2138360, 421    , 415    , 47     , 46     , 10     
112 , 2138410, 421    , 415    , 47     , 46     , 10     
113 , 2138460, 421    , 415    , 47     , 46     , 10     
114 , 2138510, 421    , 415    , 47     , 46     , 10     
115 , 2138560, 421    , 415    , 47     , 46     , 10     
116 , 2138610, 421    , 415    , 47     , 46     , 10     
117 , 2138660, 421    , 415    , 47     , 46     , 10     
118 , 2138710, 421    , 415    , 47     , 46     , 10     
119 , 2138760, 421    , 415    , 47     , 46     , 10     
120 , 2138810, 421    , 415    , 47     , 46     , 10     
121 , 2138860, 421    , 415    , 47     , 46     , 10     
122 , 2138910, 421    , 415    , 47     , 46     , 10     
123 , 2138960, 421    , 415    , 47     , 46     , 10     
124 , 2139010, 421    , 415    , 47     , 46     , 10     
125 , 2139060, 421    , 415    , 47     , 46     , 10     
126 , 2139110, 421    , 415    , 47     , 46     , 10     
127 , 2139160, 421    , 415    , 47     , 46     , 10     
128 , 2139210, 421    , 415    , 47     , 46     , 10     
129 , 2139260, 421    , 415    , 47     , 46     , 10     
130 , 2139310, 421    , 415    , 47     , 46     , 10     
131 , 2139360, 421    , 415    , 47     , 46     , 10     
132 , 2139410, 421    , 415    , 47     , 46     , 10     
133 , 2139460, 421    , 415    , 47     , 46     , 10     
134 , 2139510, 421    , 415    , 47     , 46     , 10     
135 , 2139560, 421    , 415    , 47     , 46     , 10     
136 , 2139610, 421    , 415    , 47     , 46     , 10     
137 , 2139660, 421    , 415    , 47     , 46     , 10     
138 , 2139710, 421    , 415    , 47     , 46     , 10     
139 , 2139760, 421    , 415    , 47     , 46     , 10     
140 , 2139810, 421    , 415    , 47     , 46     , 10     
141 , 2139860, 421    , 415    , 47     , 46     , 10     
142 , 2139910, 421    , 415    , 47     , 46     , 10     
143 , 2139960, 421    , 415    , 47     , 46     , 10     
144 , 2140010, 421    , 415    , 47     , 46     , 10     
145 , 2140060, 421    , 415    , 47     , 46     , 10     
146 , 2140110, 421    , 415    , 47     , 46     , 10     
147 , 2140160, 421    , 415    , 47     , 46     , 10     
