0   , 595579 , 470    , 450    , 54     , 57     , 10     
1   , 595629 , 470    , 450    , 54     , 57     , 10     
2   , 595679 , 470    , 453    , 54     , 60     , 10     
3   , 595729 , 470    , 453    , 54     , 60     , 10     
4   , 595779 , 470    , 450    , 54     , 58     , 10     
5   , 595829 , 470    , 450    , 54     , 58     , 10     
6   , 595879 , 470    , 453    , 54     , 61     , 10     
7   , 595929 , 470    , 453    , 54     , 61     , 10     
8   , 595979 , 470    , 450    , 54     , 59     , 10     
9   , 596029 , 470    , 450    , 54     , 59     , 10     
10  , 596079 , 473    , 456    , 54     , 62     , 10     
11  , 596129 , 473    , 456    , 54     , 62     , 10     
12  , 596179 , 473    , 453    , 49     , 57     , 10     
13  , 596229 , 473    , 453    , 49     , 57     , 10     
14  , 596279 , 468    , 453    , 48     , 60     , 10     
15  , 596329 , 468    , 453    , 48     , 60     , 10     
16  , 596379 , 473    , 453    , 52     , 60     , 10     
17  , 596429 , 473    , 453    , 52     , 60     , 10     
18  , 596479 , 443    , 431    , 48     , 61     , 10     
19  , 596529 , 443    , 431    , 48     , 61     , 10     
20  , 596579 , 370    , 356    , 72     , 80     , 10     
21  , 596629 , 370    , 356    , 72     , 80     , 10     
22  , 596679 , 375    , 363    , 120    , 120    , 10     
23  , 596729 , 375    , 363    , 120    , 120    , 10     
24  , 596779 , 381    , 378    , 118    , 116    , 10     
25  , 596829 , 381    , 378    , 118    , 116    , 10     
26  , 596879 , 405    , 396    , 115    , 105    , 10     
27  , 596929 , 405    , 396    , 115    , 105    , 10     
28  , 596979 , 423    , 410    , 99     , 92     , 10     
29  , 597029 , 423    , 410    , 99     , 92     , 10     
30  , 597079 , 440    , 430    , 86     , 81     , 10     
31  , 597129 , 440    , 430    , 86     , 81     , 10     
32  , 597179 , 455    , 438    , 74     , 65     , 10     
33  , 597229 , 455    , 438    , 74     , 65     , 10     
34  , 597279 , 466    , 446    , 63     , 59     , 10     
35  , 597329 , 466    , 446    , 63     , 59     , 10     
36  , 597379 , 473    , 445    , 55     , 52     , 10     
37  , 597429 , 473    , 445    , 55     , 52     , 10     
38  , 597479 , 475    , 450    , 49     , 54     , 10     
39  , 597529 , 475    , 450    , 49     , 54     , 10     
40  , 597579 , 473    , 445    , 48     , 50     , 10     
41  , 597629 , 473    , 445    , 48     , 50     , 10     
42  , 597679 , 480    , 446    , 49     , 55     , 10     
43  , 597729 , 480    , 446    , 49     , 55     , 10     
44  , 597779 , 471    , 445    , 44     , 55     , 10     
45  , 597829 , 471    , 445    , 44     , 55     , 10     
46  , 597879 , 471    , 443    , 51     , 56     , 10     
47  , 597929 , 471    , 443    , 51     , 56     , 10     
48  , 597979 , 473    , 445    , 51     , 58     , 10     
49  , 598029 , 473    , 445    , 51     , 58     , 10     
50  , 598079 , 470    , 445    , 49     , 57     , 10     
51  , 598129 , 470    , 445    , 49     , 57     , 10     
52  , 598179 , 471    , 443    , 49     , 58     , 10     
53  , 598229 , 471    , 443    , 49     , 58     , 10     
54  , 598279 , 468    , 446    , 50     , 60     , 10     
55  , 598329 , 468    , 446    , 50     , 60     , 10     
56  , 598379 , 470    , 441    , 53     , 58     , 10     
57  , 598429 , 470    , 441    , 53     , 58     , 10     
58  , 598479 , 395    , 376    , 53     , 63     , 10     
59  , 598529 , 395    , 376    , 53     , 63     , 10     
60  , 598579 , 373    , 353    , 110    , 120    , 10     
61  , 598629 , 373    , 353    , 110    , 120    , 10     
62  , 598679 , 378    , 365    , 120    , 120    , 10     
63  , 598729 , 378    , 365    , 120    , 120    , 10     
64  , 598779 , 400    , 380    , 118    , 112    , 10     
65  , 598829 , 400    , 380    , 118    , 112    , 10     
66  , 598879 , 415    , 401    , 103    , 101    , 10     
67  , 598929 , 415    , 401    , 103    , 101    , 10     
68  , 598979 , 438    , 411    , 93     , 85     , 10     
69  , 599029 , 438    , 411    , 93     , 85     , 10     
70  , 599079 , 446    , 428    , 76     , 77     , 10     
71  , 599129 , 446    , 428    , 76     , 77     , 10     
72  , 599179 , 466    , 438    , 71     , 64     , 10     
73  , 599229 , 466    , 438    , 71     , 64     , 10     
74  , 599279 , 470    , 448    , 56     , 56     , 10     
75  , 599329 , 470    , 448    , 56     , 56     , 10     
76  , 599379 , 473    , 445    , 56     , 48     , 10     
77  , 599429 , 473    , 445    , 56     , 48     , 10     
78  , 599479 , 440    , 413    , 50     , 51     , 10     
79  , 599529 , 440    , 413    , 50     , 51     , 10     
80  , 599579 , 283    , 263    , 76     , 80     , 10     
81  , 599629 , 283    , 263    , 76     , 80     , 10     
82  , 599679 , 295    , 271    , 120    , 120    , 10     
83  , 599729 , 295    , 271    , 120    , 120    , 10     
84  , 599779 , 315    , 300    , 115    , 117    , 10     
85  , 599829 , 315    , 300    , 115    , 117    , 10     
86  , 599879 , 343    , 320    , 103    , 96     , 10     
87  , 599929 , 343    , 320    , 103    , 96     , 10     
88  , 599979 , 366    , 343    , 85     , 83     , 10     
89  , 600029 , 366    , 343    , 85     , 83     , 10     
90  , 600079 , 386    , 361    , 70     , 66     , 10     
91  , 600129 , 386    , 361    , 70     , 66     , 10     
92  , 600179 , 403    , 376    , 57     , 53     , 10     
93  , 600229 , 403    , 376    , 57     , 53     , 10     
94  , 600279 , 363    , 335    , 45     , 43     , 10     
95  , 600329 , 363    , 335    , 45     , 43     , 10     
96  , 600379 , 246    , 220    , 78     , 81     , 10     
97  , 600429 , 246    , 220    , 78     , 81     , 10     
98  , 600479 , 260    , 231    , 120    , 120    , 10     
99  , 600529 , 260    , 231    , 120    , 120    , 10     
100 , 600579 , 286    , 260    , 114    , 116    , 10     
101 , 600629 , 286    , 260    , 114    , 116    , 10     
102 , 600679 , 313    , 283    , 98     , 96     , 10     
103 , 600729 , 313    , 283    , 98     , 96     , 10     
104 , 600779 , 340    , 310    , 82     , 80     , 10     
105 , 600829 , 340    , 310    , 82     , 80     , 10     
106 , 600879 , 361    , 331    , 64     , 61     , 10     
107 , 600929 , 361    , 331    , 64     , 61     , 10     
108 , 600979 , 378    , 346    , 51     , 46     , 10     
109 , 601029 , 378    , 346    , 51     , 46     , 10     
110 , 601079 , 385    , 351    , 40     , 36     , 10     
111 , 601129 , 385    , 351    , 40     , 36     , 10     
112 , 601179 , 390    , 351    , 37     , 35     , 10     
113 , 601229 , 390    , 351    , 37     , 35     , 10     
114 , 601279 , 388    , 350    , 35     , 38     , 10     
115 , 601329 , 388    , 350    , 35     , 38     , 10     
116 , 601379 , 383    , 350    , 38     , 41     , 10     
117 , 601429 , 383    , 350    , 38     , 41     , 10     
118 , 601479 , 390    , 348    , 44     , 44     , 10     
119 , 601529 , 390    , 348    , 44     , 44     , 10     
120 , 601579 , 388    , 346    , 41     , 49     , 10     
121 , 601629 , 388    , 346    , 41     , 49     , 10     
122 , 601679 , 388    , 350    , 44     , 53     , 10     
123 , 601729 , 388    , 350    , 44     , 53     , 10     
124 , 601779 , 386    , 350    , 46     , 53     , 10     
125 , 601829 , 386    , 350    , 46     , 53     , 10     
126 , 601879 , 388    , 363    , 50     , 56     , 10     
127 , 601929 , 388    , 363    , 50     , 56     , 10     
128 , 601979 , 391    , 350    , 50     , 47     , 10     
129 , 602029 , 391    , 350    , 50     , 47     , 10     
130 , 602079 , 393    , 363    , 50     , 61     , 10     
131 , 602129 , 393    , 363    , 50     , 61     , 10     
132 , 602179 , 398    , 360    , 50     , 52     , 10     
133 , 602229 , 398    , 360    , 50     , 52     , 10     
134 , 602279 , 396    , 365    , 48     , 57     , 10     
135 , 602329 , 396    , 365    , 48     , 57     , 10     
136 , 602379 , 400    , 370    , 51     , 56     , 10     
137 , 602429 , 400    , 370    , 51     , 56     , 10     
138 , 602479 , 403    , 373    , 50     , 54     , 10     
139 , 602529 , 403    , 373    , 50     , 54     , 10     
140 , 602579 , 405    , 375    , 49     , 53     , 10     
141 , 602629 , 405    , 375    , 49     , 53     , 10     
142 , 602679 , 405    , 376    , 49     , 54     , 10     
143 , 602729 , 405    , 376    , 49     , 54     , 10     
144 , 602779 , 410    , 381    , 51     , 55     , 10     
145 , 602829 , 410    , 381    , 51     , 55     , 10     
146 , 602879 , 410    , 380    , 48     , 53     , 10     
147 , 602929 , 410    , 380    , 48     , 53     , 10     
148 , 602979 , 411    , 383    , 50     , 56     , 10     
149 , 603029 , 411    , 383    , 50     , 56     , 10     
150 , 603079 , 413    , 388    , 50     , 56     , 10     
151 , 603129 , 413    , 388    , 50     , 56     , 10     
152 , 603179 , 415    , 385    , 50     , 53     , 10     
153 , 603229 , 415    , 385    , 50     , 53     , 10     
154 , 603279 , 420    , 390    , 50     , 58     , 10     
155 , 603329 , 420    , 390    , 50     , 58     , 10     
156 , 604429 , 418    , 390    , 47     , 55     , 10     
157 , 604480 , 374    , 341    , 120    , 120    , 110    
158 , 604530 , 374    , 341    , 120    , 120    , 110    
159 , 604580 , 356    , 318    , 0      , 0      , 10     
