0   , 340888 , 345    , 351    , 26     , 19     , 10     
1   , 340938 , 345    , 351    , 26     , 19     , 10     
2   , 340988 , 345    , 351    , 26     , 19     , 10     
3   , 341038 , 345    , 351    , 26     , 19     , 10     
4   , 341088 , 345    , 351    , 26     , 19     , 10     
5   , 341138 , 345    , 351    , 26     , 19     , 10     
6   , 341188 , 345    , 351    , 26     , 19     , 10     
7   , 341238 , 345    , 351    , 26     , 19     , 10     
8   , 341288 , 345    , 351    , 26     , 19     , 10     
9   , 341338 , 345    , 351    , 26     , 19     , 10     
10  , 341388 , 345    , 351    , 26     , 19     , 10     
11  , 341438 , 345    , 351    , 26     , 19     , 10     
12  , 341488 , 345    , 351    , 26     , 19     , 10     
13  , 341538 , 345    , 351    , 26     , 19     , 10     
14  , 341588 , 345    , 351    , 26     , 19     , 10     
15  , 341638 , 345    , 351    , 26     , 19     , 10     
16  , 341688 , 345    , 351    , 26     , 19     , 10     
17  , 341739 , 309    , 309    , 120    , 120    , 750    
18  , 341789 , 309    , 309    , 120    , 120    , 750    
19  , 341839 , 336    , 328    , 0      , 0      , 10     
20  , 341889 , 336    , 328    , 0      , 0      , 10     
21  , 341939 , 356    , 348    , 0      , 0      , 10     
22  , 341989 , 356    , 348    , 0      , 0      , 10     
23  , 342039 , 346    , 341    , 0      , 0      , 10     
24  , 342089 , 346    , 341    , 0      , 0      , 10     
25  , 342139 , 308    , 298    , 5      , 4      , 10     
26  , 342189 , 308    , 298    , 5      , 4      , 10     
27  , 342239 , 303    , 286    , 24     , 26     , 10     
28  , 342289 , 303    , 286    , 24     , 26     , 10     
29  , 342339 , 300    , 283    , 30     , 36     , 10     
30  , 342389 , 300    , 283    , 30     , 36     , 10     
31  , 342439 , 298    , 285    , 35     , 42     , 10     
32  , 342489 , 298    , 285    , 35     , 42     , 10     
33  , 342539 , 295    , 285    , 40     , 46     , 10     
34  , 342589 , 295    , 285    , 40     , 46     , 10     
35  , 342639 , 298    , 286    , 45     , 50     , 10     
36  , 342689 , 298    , 286    , 45     , 50     , 10     
37  , 342739 , 298    , 293    , 48     , 55     , 10     
38  , 342789 , 298    , 293    , 48     , 55     , 10     
39  , 342839 , 306    , 298    , 52     , 56     , 10     
40  , 342889 , 306    , 298    , 52     , 56     , 10     
41  , 342939 , 308    , 310    , 53     , 58     , 10     
42  , 342989 , 308    , 310    , 53     , 58     , 10     
43  , 343039 , 315    , 308    , 56     , 57     , 10     
44  , 343089 , 315    , 308    , 56     , 57     , 10     
45  , 343139 , 323    , 323    , 56     , 61     , 10     
46  , 343189 , 323    , 323    , 56     , 61     , 10     
47  , 343239 , 326    , 325    , 56     , 58     , 10     
48  , 343289 , 326    , 325    , 56     , 58     , 10     
49  , 343339 , 336    , 336    , 57     , 60     , 10     
50  , 343389 , 336    , 336    , 57     , 60     , 10     
51  , 343439 , 343    , 343    , 55     , 58     , 10     
52  , 343489 , 343    , 343    , 55     , 58     , 10     
53  , 343539 , 346    , 345    , 55     , 57     , 10     
54  , 343589 , 346    , 345    , 55     , 57     , 10     
55  , 343639 , 353    , 355    , 55     , 57     , 10     
56  , 343689 , 353    , 355    , 55     , 57     , 10     
57  , 343739 , 356    , 358    , 54     , 55     , 10     
58  , 343789 , 356    , 358    , 54     , 55     , 10     
59  , 343839 , 363    , 361    , 54     , 54     , 10     
60  , 343889 , 363    , 361    , 54     , 54     , 10     
61  , 343939 , 365    , 370    , 52     , 54     , 10     
62  , 343989 , 365    , 370    , 52     , 54     , 10     
63  , 344039 , 371    , 366    , 52     , 51     , 10     
64  , 344089 , 371    , 366    , 52     , 51     , 10     
65  , 344139 , 371    , 373    , 50     , 53     , 10     
66  , 344189 , 371    , 373    , 50     , 53     , 10     
67  , 344239 , 373    , 375    , 50     , 51     , 10     
68  , 344289 , 373    , 375    , 50     , 51     , 10     
69  , 344339 , 380    , 378    , 50     , 50     , 10     
70  , 344389 , 380    , 378    , 50     , 50     , 10     
71  , 344439 , 383    , 381    , 50     , 49     , 10     
72  , 344489 , 383    , 381    , 50     , 49     , 10     
73  , 344539 , 383    , 380    , 45     , 48     , 10     
74  , 344589 , 383    , 380    , 45     , 48     , 10     
75  , 344639 , 385    , 381    , 45     , 48     , 10     
76  , 344689 , 385    , 381    , 45     , 48     , 10     
77  , 344739 , 383    , 385    , 43     , 48     , 10     
78  , 344789 , 383    , 385    , 43     , 48     , 10     
79  , 344839 , 385    , 385    , 45     , 44     , 10     
80  , 344889 , 385    , 385    , 45     , 44     , 10     
81  , 344939 , 388    , 386    , 43     , 44     , 10     
82  , 344989 , 388    , 386    , 43     , 44     , 10     
83  , 345039 , 386    , 386    , 40     , 42     , 10     
84  , 345089 , 386    , 386    , 40     , 42     , 10     
85  , 345139 , 386    , 383    , 42     , 42     , 10     
86  , 345189 , 386    , 383    , 42     , 42     , 10     
87  , 345239 , 385    , 390    , 41     , 45     , 10     
88  , 345289 , 385    , 390    , 41     , 45     , 10     
89  , 345339 , 385    , 381    , 42     , 38     , 10     
90  , 345389 , 385    , 381    , 42     , 38     , 10     
91  , 345439 , 386    , 386    , 42     , 47     , 10     
92  , 345489 , 386    , 386    , 42     , 47     , 10     
93  , 345539 , 383    , 385    , 41     , 42     , 10     
