0   , 72156  , 460    , 461    , 51     , 54     , 10     
1   , 72206  , 463    , 465    , 51     , 56     , 10     
2   , 72256  , 463    , 465    , 51     , 56     , 10     
3   , 72306  , 463    , 458    , 50     , 53     , 10     
4   , 72356  , 463    , 458    , 50     , 53     , 10     
5   , 72406  , 463    , 461    , 50     , 58     , 10     
6   , 72456  , 463    , 461    , 50     , 58     , 10     
7   , 72506  , 461    , 461    , 50     , 56     , 10     
8   , 72556  , 461    , 461    , 50     , 56     , 10     
9   , 72606  , 465    , 466    , 51     , 56     , 10     
10  , 72656  , 465    , 466    , 51     , 56     , 10     
11  , 72706  , 463    , 456    , 48     , 52     , 10     
12  , 72756  , 463    , 456    , 48     , 52     , 10     
13  , 72806  , 465    , 460    , 49     , 59     , 10     
14  , 72856  , 465    , 460    , 49     , 59     , 10     
15  , 72906  , 465    , 463    , 48     , 59     , 10     
16  , 72956  , 465    , 463    , 48     , 59     , 10     
17  , 73006  , 461    , 460    , 48     , 54     , 10     
18  , 73056  , 461    , 460    , 48     , 54     , 10     
19  , 73106  , 463    , 461    , 51     , 54     , 10     
20  , 73156  , 463    , 461    , 51     , 54     , 10     
21  , 73206  , 460    , 465    , 49     , 55     , 10     
22  , 73256  , 460    , 465    , 49     , 55     , 10     
23  , 73306  , 463    , 460    , 49     , 52     , 10     
24  , 73356  , 463    , 460    , 49     , 52     , 10     
25  , 73406  , 461    , 460    , 49     , 52     , 10     
26  , 73456  , 461    , 460    , 49     , 52     , 10     
27  , 73506  , 463    , 460    , 51     , 52     , 10     
28  , 73556  , 463    , 460    , 51     , 52     , 10     
29  , 73606  , 460    , 460    , 49     , 52     , 10     
30  , 73656  , 460    , 460    , 49     , 52     , 10     
31  , 73706  , 466    , 456    , 49     , 52     , 10     
32  , 73756  , 466    , 456    , 49     , 52     , 10     
33  , 73806  , 461    , 456    , 47     , 59     , 10     
34  , 73856  , 461    , 456    , 47     , 59     , 10     
35  , 73906  , 463    , 456    , 50     , 59     , 10     
36  , 73956  , 463    , 456    , 50     , 59     , 10     
37  , 74006  , 461    , 460    , 49     , 59     , 10     
38  , 74056  , 461    , 460    , 49     , 59     , 10     
39  , 74106  , 463    , 456    , 50     , 59     , 10     
40  , 74156  , 463    , 456    , 50     , 59     , 10     
41  , 74206  , 460    , 460    , 49     , 60     , 10     
42  , 74256  , 460    , 460    , 49     , 60     , 10     
43  , 74306  , 463    , 460    , 49     , 60     , 10     
44  , 74356  , 463    , 460    , 49     , 60     , 10     
45  , 74406  , 466    , 461    , 49     , 60     , 10     
46  , 74456  , 466    , 461    , 49     , 60     , 10     
47  , 74506  , 455    , 461    , 46     , 56     , 10     
48  , 74556  , 455    , 461    , 46     , 56     , 10     
49  , 74606  , 461    , 463    , 55     , 56     , 10     
50  , 74656  , 461    , 463    , 55     , 56     , 10     
51  , 74706  , 463    , 463    , 50     , 54     , 10     
52  , 74756  , 463    , 463    , 50     , 54     , 10     
53  , 74806  , 460    , 463    , 48     , 54     , 10     
54  , 74856  , 460    , 463    , 48     , 54     , 10     
55  , 74906  , 463    , 460    , 48     , 54     , 10     
56  , 74956  , 463    , 460    , 48     , 54     , 10     
57  , 75006  , 463    , 463    , 48     , 54     , 10     
58  , 75056  , 463    , 463    , 48     , 54     , 10     
59  , 75106  , 461    , 461    , 48     , 54     , 10     
60  , 75156  , 461    , 461    , 48     , 54     , 10     
61  , 75206  , 465    , 461    , 50     , 55     , 10     
62  , 75256  , 465    , 461    , 50     , 55     , 10     
63  , 75306  , 460    , 461    , 47     , 55     , 10     
64  , 75356  , 460    , 461    , 47     , 55     , 10     
65  , 75406  , 460    , 461    , 47     , 55     , 10     
66  , 75456  , 460    , 461    , 47     , 55     , 10     
