0   , 4873209, 0      , 0      , 110    , 110    
1   , 4873234, 0      , 0      , 110    , 110    
2   , 4873259, 0      , 0      , 110    , 110    
3   , 4873284, 0      , 0      , 110    , 110    
4   , 4873309, 0      , 0      , 110    , 110    
5   , 4873334, 0      , 0      , 110    , 110    
6   , 4873359, 0      , 0      , 110    , 110    
7   , 4873384, 0      , 0      , 110    , 110    
8   , 4873409, 0      , 0      , 110    , 110    
9   , 4873434, 0      , 0      , 110    , 110    
10  , 4873459, 0      , 0      , 110    , 110    
11  , 4873484, 0      , 0      , 110    , 110    
12  , 4873509, 0      , 0      , 110    , 110    
13  , 4873534, 0      , 0      , 110    , 110    
14  , 4873559, 0      , 0      , 110    , 110    
15  , 4873584, 0      , 0      , 110    , 110    
16  , 4873609, 0      , 0      , 110    , 110    
17  , 4873634, 0      , 0      , 110    , 110    
18  , 4873659, 0      , 0      , 110    , 110    
19  , 4873684, 0      , 0      , 110    , 110    
20  , 4873709, 0      , 0      , 110    , 110    
21  , 4873734, 0      , 0      , 110    , 110    
22  , 4873759, 0      , 0      , 110    , 110    
23  , 4873784, 0      , 0      , 110    , 110    
24  , 4873809, 0      , 0      , 110    , 110    
25  , 4873834, 0      , 0      , 110    , 110    
26  , 4873859, 0      , 0      , 110    , 110    
27  , 4873884, 0      , 0      , 110    , 110    
28  , 4873909, 0      , 0      , 110    , 110    
29  , 4873934, 0      , 0      , 110    , 110    
30  , 4873959, 0      , 0      , 110    , 110    
31  , 4873984, 0      , 0      , 110    , 110    
32  , 4874009, 0      , 0      , 110    , 110    
33  , 4874034, 0      , 0      , 110    , 110    
34  , 4874059, 0      , 0      , 110    , 110    
35  , 4874084, 0      , 0      , 110    , 110    
36  , 4874109, 0      , 0      , 110    , 110    
37  , 4874134, 0      , 0      , 110    , 110    
38  , 4874159, 0      , 0      , 110    , 110    
39  , 4874184, 0      , 0      , 110    , 110    
40  , 4874209, 0      , 0      , 110    , 110    
41  , 4874234, 0      , 0      , 110    , 110    
42  , 4874259, 0      , 0      , 110    , 110    
43  , 4874284, 0      , 0      , 110    , 110    
44  , 4874309, 0      , 0      , 110    , 110    
45  , 4874334, 0      , 0      , 110    , 110    
46  , 4874359, 0      , 0      , 110    , 110    
47  , 4874384, 0      , 0      , 110    , 110    
48  , 4874409, 0      , 0      , 110    , 110    
49  , 4874434, 0      , 0      , 110    , 110    
50  , 4874459, 0      , 0      , 110    , 110    
51  , 4874484, 0      , 0      , 110    , 110    
52  , 4874509, 0      , 0      , 110    , 110    
53  , 4874534, 0      , 0      , 110    , 110    
54  , 4874559, 0      , 0      , 110    , 110    
55  , 4874584, 0      , 0      , 110    , 110    
56  , 4874609, 0      , 0      , 110    , 110    
57  , 4874634, 0      , 0      , 110    , 110    
58  , 4874659, 0      , 0      , 110    , 110    
59  , 4874684, 0      , 0      , 110    , 110    
60  , 4874709, 0      , 0      , 110    , 110    
61  , 4874734, 0      , 0      , 110    , 110    
62  , 4874759, 0      , 0      , 110    , 110    
63  , 4874784, 0      , 0      , 110    , 110    
64  , 4874809, 0      , 0      , 110    , 110    
65  , 4874834, 0      , 0      , 110    , 110    
66  , 4874859, 0      , 0      , 110    , 110    
67  , 4874884, 0      , 0      , 110    , 110    
68  , 4874909, 0      , 0      , 110    , 110    
69  , 4874934, 0      , 0      , 110    , 110    
70  , 4874959, 0      , 0      , 110    , 110    
71  , 4874984, 0      , 0      , 110    , 110    
72  , 4875009, 0      , 0      , 110    , 110    
73  , 4875034, 0      , 0      , 110    , 110    
74  , 4875059, 0      , 0      , 110    , 110    
75  , 4875084, 0      , 0      , 110    , 110    
76  , 4875109, 0      , 0      , 110    , 110    
77  , 4875134, 0      , 0      , 110    , 110    
78  , 4875159, 0      , 0      , 110    , 110    
79  , 4875184, 0      , 0      , 110    , 110    
80  , 4875209, 0      , 0      , 110    , 110    
81  , 4875234, 0      , 0      , 110    , 110    
82  , 4875259, 0      , 0      , 110    , 110    
83  , 4875284, 0      , 0      , 110    , 110    
84  , 4875309, 0      , 0      , 110    , 110    
85  , 4875334, 0      , 0      , 110    , 110    
86  , 4875359, 0      , 0      , 110    , 110    
87  , 4875384, 0      , 0      , 110    , 110    
88  , 4875409, 0      , 0      , 110    , 110    
89  , 4875434, 0      , 0      , 110    , 110    
90  , 4875459, 0      , 0      , 110    , 110    
91  , 4875484, 0      , 0      , 110    , 110    
92  , 4875509, 0      , 0      , 110    , 110    
93  , 4875534, 0      , 0      , 110    , 110    
94  , 4875559, 0      , 0      , 110    , 110    
95  , 4875584, 0      , 0      , 110    , 110    
96  , 4875609, 0      , 0      , 110    , 110    
97  , 4875634, 0      , 0      , 110    , 110    
98  , 4875659, 0      , 0      , 110    , 110    
99  , 4875684, 0      , 0      , 110    , 110    
100 , 4875709, 0      , 0      , 110    , 110    
101 , 4875734, 0      , 0      , 110    , 110    
102 , 4875759, 0      , 0      , 110    , 110    
103 , 4875784, 0      , 0      , 110    , 110    
104 , 4875809, 0      , 0      , 110    , 110    
105 , 4875834, 0      , 0      , 110    , 110    
106 , 4875859, 0      , 0      , 110    , 110    
107 , 4875884, 0      , 0      , 110    , 110    
108 , 4875909, 0      , 0      , 110    , 110    
109 , 4875934, 0      , 0      , 110    , 110    
110 , 4875959, 0      , 0      , 110    , 110    
111 , 4875984, 0      , 0      , 110    , 110    
112 , 4876009, 0      , 0      , 110    , 110    
113 , 4876034, 0      , 0      , 110    , 110    
114 , 4876059, 0      , 0      , 110    , 110    
115 , 4876084, 0      , 0      , 110    , 110    
116 , 4876109, 0      , 0      , 110    , 110    
117 , 4876134, 0      , 0      , 110    , 110    
118 , 4876159, 0      , 0      , 110    , 110    
119 , 4876184, 0      , 0      , 110    , 110    
120 , 4876209, 0      , 0      , 110    , 110    
121 , 4876234, 0      , 0      , 110    , 110    
122 , 4876259, 0      , 0      , 110    , 110    
123 , 4876284, 0      , 0      , 110    , 110    
124 , 4876309, 0      , 0      , 110    , 110    
125 , 4876334, 0      , 0      , 110    , 110    
126 , 4876359, 0      , 0      , 110    , 110    
127 , 4876384, 0      , 0      , 110    , 110    
128 , 4876409, 0      , 0      , 110    , 110    
129 , 4876434, 0      , 0      , 110    , 110    
130 , 4876459, 0      , 0      , 110    , 110    
131 , 4876484, 0      , 0      , 110    , 110    
132 , 4876509, 0      , 0      , 110    , 110    
133 , 4876534, 0      , 0      , 110    , 110    
134 , 4876559, 0      , 0      , 110    , 110    
135 , 4876584, 0      , 0      , 110    , 110    
136 , 4876609, 0      , 0      , 110    , 110    
137 , 4876634, 0      , 0      , 110    , 110    
138 , 4876659, 0      , 0      , 110    , 110    
139 , 4876684, 0      , 0      , 110    , 110    
140 , 4876709, 0      , 0      , 110    , 110    
141 , 4876734, 0      , 0      , 110    , 110    
142 , 4876759, 0      , 0      , 110    , 110    
143 , 4876784, 0      , 0      , 110    , 110    
144 , 4876809, 0      , 0      , 110    , 110    
145 , 4876834, 0      , 0      , 110    , 110    
146 , 4876859, 0      , 0      , 110    , 110    
