0   , 3910707, 0      , 0      , 100    , 100    
1   , 3910732, 0      , 0      , 100    , 100    
2   , 3910757, 0      , 0      , 100    , 100    
3   , 3910782, 0      , 0      , 100    , 100    
4   , 3910807, 0      , 0      , 100    , 100    
5   , 3910832, 0      , 0      , 100    , 100    
6   , 3910857, 0      , 0      , 100    , 100    
7   , 3910882, 0      , 0      , 100    , 100    
8   , 3910907, 0      , 0      , 100    , 100    
9   , 3910932, 0      , 0      , 100    , 100    
10  , 3910957, 0      , 0      , 100    , 100    
11  , 3910982, 0      , 0      , 100    , 100    
12  , 3911007, 0      , 0      , 100    , 100    
13  , 3911032, 0      , 0      , 100    , 100    
14  , 3911057, 0      , 0      , 100    , 100    
15  , 3911082, 0      , 0      , 100    , 100    
16  , 3911107, 0      , 0      , 100    , 100    
17  , 3911132, 0      , 0      , 100    , 100    
18  , 3911157, 0      , 0      , 100    , 100    
19  , 3911182, 0      , 0      , 100    , 100    
20  , 3911207, 0      , 0      , 100    , 100    
21  , 3911232, 0      , 0      , 100    , 100    
22  , 3911257, 0      , 0      , 100    , 100    
23  , 3911282, 0      , 0      , 100    , 100    
24  , 3911307, 0      , 0      , 100    , 100    
25  , 3911332, 0      , 0      , 100    , 100    
26  , 3911357, 0      , 0      , 100    , 100    
27  , 3911382, 0      , 0      , 100    , 100    
28  , 3911407, 0      , 0      , 100    , 100    
29  , 3911432, 0      , 0      , 100    , 100    
30  , 3911457, 0      , 0      , 100    , 100    
31  , 3911482, 0      , 0      , 100    , 100    
32  , 3911507, 0      , 0      , 100    , 100    
33  , 3911532, 0      , 0      , 100    , 100    
34  , 3911557, 0      , 0      , 100    , 100    
35  , 3911582, 0      , 0      , 100    , 100    
36  , 3911607, 0      , 0      , 100    , 100    
37  , 3911632, 0      , 0      , 100    , 100    
38  , 3911657, 0      , 0      , 100    , 100    
39  , 3911682, 0      , 0      , 100    , 100    
40  , 3911707, 0      , 0      , 100    , 100    
41  , 3911732, 0      , 0      , 100    , 100    
42  , 3911757, 0      , 0      , 100    , 100    
43  , 3911782, 0      , 0      , 100    , 100    
44  , 3911807, 0      , 0      , 100    , 100    
45  , 3911832, 0      , 0      , 100    , 100    
46  , 3911857, 0      , 0      , 100    , 100    
47  , 3911882, 0      , 0      , 100    , 100    
48  , 3911907, 0      , 0      , 100    , 100    
49  , 3911932, 0      , 0      , 100    , 100    
50  , 3911957, 0      , 0      , 100    , 100    
51  , 3911982, 0      , 0      , 100    , 100    
52  , 3912007, 0      , 0      , 100    , 100    
53  , 3912032, 0      , 0      , 100    , 100    
54  , 3912057, 0      , 0      , 100    , 100    
55  , 3912082, 0      , 0      , 100    , 100    
56  , 3912107, 0      , 0      , 100    , 100    
57  , 3912132, 0      , 0      , 100    , 100    
58  , 3912157, 0      , 0      , 100    , 100    
59  , 3912182, 0      , 0      , 100    , 100    
60  , 3912207, 0      , 0      , 100    , 100    
61  , 3912232, 0      , 0      , 100    , 100    
62  , 3912257, 0      , 0      , 100    , 100    
63  , 3912282, 0      , 0      , 100    , 100    
64  , 3912307, 0      , 0      , 100    , 100    
65  , 3912332, 0      , 0      , 100    , 100    
66  , 3912357, 0      , 0      , 100    , 100    
67  , 3912382, 0      , 0      , 100    , 100    
68  , 3912407, 0      , 0      , 100    , 100    
69  , 3912432, 0      , 0      , 100    , 100    
70  , 3912457, 0      , 0      , 100    , 100    
71  , 3912482, 0      , 0      , 100    , 100    
72  , 3912507, 0      , 0      , 100    , 100    
73  , 3912532, 0      , 0      , 100    , 100    
74  , 3912557, 0      , 0      , 100    , 100    
75  , 3912582, 0      , 0      , 100    , 100    
76  , 3912607, 0      , 0      , 100    , 100    
77  , 3912632, 0      , 0      , 100    , 100    
78  , 3912657, 0      , 0      , 100    , 100    
79  , 3912682, 0      , 0      , 100    , 100    
80  , 3912707, 0      , 0      , 100    , 100    
81  , 3912732, 0      , 0      , 100    , 100    
82  , 3912757, 0      , 0      , 100    , 100    
83  , 3912782, 0      , 0      , 100    , 100    
84  , 3912807, 0      , 0      , 100    , 100    
85  , 3912832, 0      , 0      , 100    , 100    
86  , 3912857, 0      , 0      , 100    , 100    
87  , 3912882, 0      , 0      , 100    , 100    
88  , 3912907, 0      , 0      , 100    , 100    
89  , 3912932, 0      , 0      , 100    , 100    
90  , 3912957, 0      , 0      , 100    , 100    
91  , 3912982, 0      , 0      , 100    , 100    
92  , 3913007, 0      , 0      , 100    , 100    
93  , 3913032, 0      , 0      , 100    , 100    
94  , 3913057, 0      , 0      , 100    , 100    
95  , 3913082, 0      , 0      , 100    , 100    
96  , 3913107, 0      , 0      , 100    , 100    
97  , 3913132, 0      , 0      , 100    , 100    
98  , 3913157, 0      , 0      , 100    , 100    
99  , 3913182, 0      , 0      , 100    , 100    
100 , 3913207, 0      , 0      , 100    , 100    
101 , 3913232, 0      , 0      , 100    , 100    
102 , 3913257, 0      , 0      , 100    , 100    
103 , 3913282, 0      , 0      , 100    , 100    
104 , 3913307, 0      , 0      , 100    , 100    
105 , 3913332, 0      , 0      , 100    , 100    
106 , 3913357, 0      , 0      , 100    , 100    
107 , 3913382, 0      , 0      , 100    , 100    
108 , 3913407, 0      , 0      , 100    , 100    
109 , 3913432, 0      , 0      , 100    , 100    
110 , 3913457, 0      , 0      , 100    , 100    
111 , 3913482, 0      , 0      , 100    , 100    
112 , 3913507, 0      , 0      , 100    , 100    
113 , 3913532, 0      , 0      , 100    , 100    
114 , 3913557, 0      , 0      , 100    , 100    
115 , 3913582, 0      , 0      , 100    , 100    
116 , 3913607, 0      , 0      , 100    , 100    
117 , 3913632, 0      , 0      , 100    , 100    
118 , 3913657, 0      , 0      , 100    , 100    
119 , 3913682, 0      , 0      , 100    , 100    
120 , 3913707, 0      , 0      , 100    , 100    
121 , 3913732, 0      , 0      , 100    , 100    
122 , 3913757, 0      , 0      , 100    , 100    
123 , 3913782, 0      , 0      , 100    , 100    
124 , 3913807, 0      , 0      , 100    , 100    
125 , 3913832, 0      , 0      , 100    , 100    
126 , 3913857, 0      , 0      , 100    , 100    
127 , 3913882, 0      , 0      , 100    , 100    
128 , 3913907, 0      , 0      , 100    , 100    
129 , 3913932, 0      , 0      , 100    , 100    
130 , 3913957, 0      , 0      , 100    , 100    
131 , 3913982, 0      , 0      , 100    , 100    
132 , 3914007, 0      , 0      , 100    , 100    
133 , 3914032, 0      , 0      , 100    , 100    
134 , 3914057, 0      , 0      , 100    , 100    
135 , 3914082, 0      , 0      , 100    , 100    
136 , 3914107, 0      , 0      , 100    , 100    
137 , 3914132, 0      , 0      , 100    , 100    
138 , 3914157, 0      , 0      , 100    , 100    
139 , 3914182, 0      , 0      , 100    , 100    
140 , 3914207, 0      , 0      , 100    , 100    
141 , 3914232, 0      , 0      , 100    , 100    
