0   , 3582528, 0      , 0      , 110    , 110    
1   , 3582553, 0      , 0      , 110    , 110    
2   , 3582578, 0      , 0      , 110    , 110    
3   , 3582603, 0      , 0      , 110    , 110    
4   , 3582628, 0      , 0      , 110    , 110    
5   , 3582653, 0      , 0      , 110    , 110    
6   , 3582678, 0      , 0      , 110    , 110    
7   , 3582703, 0      , 0      , 110    , 110    
8   , 3582728, 0      , 0      , 110    , 110    
9   , 3582753, 0      , 0      , 110    , 110    
10  , 3582778, 0      , 0      , 110    , 110    
11  , 3582803, 0      , 0      , 110    , 110    
12  , 3582828, 0      , 0      , 110    , 110    
13  , 3582853, 0      , 0      , 110    , 110    
14  , 3582878, 0      , 0      , 110    , 110    
15  , 3582903, 0      , 0      , 110    , 110    
16  , 3582928, 0      , 0      , 110    , 110    
17  , 3582953, 0      , 0      , 110    , 110    
18  , 3582978, 0      , 0      , 110    , 110    
19  , 3583003, 0      , 0      , 110    , 110    
20  , 3583028, 0      , 0      , 110    , 110    
21  , 3583053, 0      , 0      , 110    , 110    
22  , 3583078, 0      , 0      , 110    , 110    
23  , 3583103, 0      , 0      , 110    , 110    
24  , 3583128, 0      , 0      , 110    , 110    
25  , 3583153, 0      , 0      , 110    , 110    
26  , 3583178, 0      , 0      , 110    , 110    
27  , 3583203, 0      , 0      , 110    , 110    
28  , 3583228, 0      , 0      , 110    , 110    
29  , 3583253, 0      , 0      , 110    , 110    
30  , 3583278, 0      , 0      , 110    , 110    
31  , 3583303, 0      , 0      , 110    , 110    
32  , 3583328, 0      , 0      , 110    , 110    
33  , 3583353, 0      , 0      , 110    , 110    
34  , 3583378, 0      , 0      , 110    , 110    
35  , 3583403, 0      , 0      , 110    , 110    
36  , 3583428, 0      , 0      , 110    , 110    
37  , 3583453, 0      , 0      , 110    , 110    
38  , 3583478, 0      , 0      , 110    , 110    
39  , 3583503, 0      , 0      , 110    , 110    
40  , 3583528, 0      , 0      , 110    , 110    
41  , 3583553, 0      , 0      , 110    , 110    
42  , 3583578, 0      , 0      , 110    , 110    
43  , 3583603, 0      , 0      , 110    , 110    
44  , 3583628, 0      , 0      , 110    , 110    
45  , 3583653, 0      , 0      , 110    , 110    
46  , 3583678, 0      , 0      , 110    , 110    
47  , 3583703, 0      , 0      , 110    , 110    
48  , 3583728, 0      , 0      , 110    , 110    
49  , 3583753, 0      , 0      , 110    , 110    
50  , 3583778, 0      , 0      , 110    , 110    
51  , 3583803, 0      , 0      , 110    , 110    
52  , 3583828, 0      , 0      , 110    , 110    
53  , 3583853, 0      , 0      , 110    , 110    
54  , 3583878, 0      , 0      , 110    , 110    
55  , 3583903, 0      , 0      , 110    , 110    
56  , 3583928, 0      , 0      , 110    , 110    
57  , 3583953, 0      , 0      , 110    , 110    
58  , 3583978, 0      , 0      , 110    , 110    
59  , 3584003, 0      , 0      , 110    , 110    
60  , 3584028, 0      , 0      , 110    , 110    
61  , 3584053, 0      , 0      , 110    , 110    
62  , 3584078, 0      , 0      , 110    , 110    
63  , 3584103, 0      , 0      , 110    , 110    
64  , 3584128, 0      , 0      , 110    , 110    
65  , 3584153, 0      , 0      , 110    , 110    
66  , 3584178, 0      , 0      , 110    , 110    
67  , 3584203, 0      , 0      , 110    , 110    
68  , 3584228, 0      , 0      , 110    , 110    
69  , 3584253, 0      , 0      , 110    , 110    
70  , 3584278, 0      , 0      , 110    , 110    
71  , 3584303, 0      , 0      , 110    , 110    
72  , 3584328, 0      , 0      , 110    , 110    
73  , 3584353, 0      , 0      , 110    , 110    
74  , 3584378, 0      , 0      , 110    , 110    
75  , 3584403, 0      , 0      , 110    , 110    
76  , 3584428, 0      , 0      , 110    , 110    
77  , 3584453, 0      , 0      , 110    , 110    
78  , 3584478, 0      , 0      , 110    , 110    
79  , 3584503, 0      , 0      , 110    , 110    
80  , 3584528, 0      , 0      , 110    , 110    
81  , 3584553, 0      , 0      , 110    , 110    
82  , 3584578, 0      , 0      , 110    , 110    
83  , 3584603, 0      , 0      , 110    , 110    
84  , 3584628, 0      , 0      , 110    , 110    
85  , 3584653, 0      , 0      , 110    , 110    
86  , 3584678, 0      , 0      , 110    , 110    
87  , 3584703, 0      , 0      , 110    , 110    
88  , 3584728, 0      , 0      , 110    , 110    
89  , 3584753, 0      , 0      , 110    , 110    
90  , 3584778, 0      , 0      , 110    , 110    
91  , 3584803, 0      , 0      , 110    , 110    
92  , 3584828, 0      , 0      , 110    , 110    
93  , 3584853, 0      , 0      , 110    , 110    
94  , 3584878, 0      , 0      , 110    , 110    
95  , 3584903, 0      , 0      , 110    , 110    
96  , 3584928, 0      , 0      , 110    , 110    
97  , 3584953, 0      , 0      , 110    , 110    
